provider_id,provider_name,specialty,license_number,years_of_experience,zip_code,state,practice_size,is_hospital_affiliated,electronic_system_type,insurance_networks,office_hours,languages_spoken,certification_dates,rating,patient_demographics
PROV00865,Healthcare Provider 865,Family Practice,LIC739791,6,98993,PA,Large,1,Legacy,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2020-07-09"", ""board_certification"": ""2017-03-06""}",4.4,"{""pediatric"": 26, ""adult"": 82, ""elderly"": 25}"
PROV00866,Healthcare Provider 866,Pediatrics,LIC577959,22,56229,TX,Small,1,System B,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-11-27"", ""board_certification"": ""2022-04-26""}",4.6,"{""pediatric"": 85, ""adult"": 31, ""elderly"": 47}"
PROV00867,Healthcare Provider 867,Internal Medicine,LIC395043,4,27241,FL,Small,0,System B,"Network2,Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-06-01"", ""board_certification"": ""2018-10-12""}",3.4,"{""pediatric"": 64, ""adult"": 61, ""elderly"": 75}"
PROV00868,Healthcare Provider 868,Family Practice,LIC102016,16,25748,TX,Small,0,System B,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2018-10-12"", ""board_certification"": ""2020-07-26""}",4.0,"{""pediatric"": 26, ""adult"": 93, ""elderly"": 26}"
PROV00869,Healthcare Provider 869,Family Practice,LIC416782,17,77309,FL,Small,1,Legacy,"Network2,Network1,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2021-08-10"", ""board_certification"": ""2018-08-19""}",4.6,"{""pediatric"": 19, ""adult"": 49, ""elderly"": 57}"
PROV00870,Healthcare Provider 870,Cardiology,LIC676106,21,58807,IL,Large,1,System B,"Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,English","{""medical_license"": ""2017-12-30"", ""board_certification"": ""2022-02-19""}",4.3,"{""pediatric"": 59, ""adult"": 21, ""elderly"": 34}"
PROV00871,Healthcare Provider 871,Orthopedics,LIC756228,31,91578,IL,Large,1,System C,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2021-02-04"", ""board_certification"": ""2016-12-08""}",5.0,"{""pediatric"": 76, ""adult"": 0, ""elderly"": 5}"
PROV00872,Healthcare Provider 872,Family Practice,LIC217363,13,60603,TX,Medium,0,System B,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2020-11-08"", ""board_certification"": ""2020-07-09""}",3.8,"{""pediatric"": 63, ""adult"": 10, ""elderly"": 91}"
PROV00873,Healthcare Provider 873,Neurology,LIC465212,11,86719,CA,Large,0,System A,"Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2020-07-25"", ""board_certification"": ""2019-09-13""}",4.5,"{""pediatric"": 85, ""adult"": 28, ""elderly"": 93}"
PROV00874,Healthcare Provider 874,Pediatrics,LIC384331,18,11214,IL,Large,0,System B,"Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2015-08-15"", ""board_certification"": ""2019-12-20""}",3.8,"{""pediatric"": 5, ""adult"": 83, ""elderly"": 53}"
PROV00875,Healthcare Provider 875,Cardiology,LIC862372,29,73328,NY,Medium,1,System A,"Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,Chinese","{""medical_license"": ""2016-05-26"", ""board_certification"": ""2018-08-27""}",3.4,"{""pediatric"": 2, ""adult"": 92, ""elderly"": 13}"
PROV00876,Healthcare Provider 876,Family Practice,LIC908538,26,68144,NY,Medium,1,Legacy,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2018-01-12"", ""board_certification"": ""2021-12-11""}",3.4,"{""pediatric"": 17, ""adult"": 11, ""elderly"": 73}"
PROV00877,Healthcare Provider 877,Family Practice,LIC441653,18,92862,CA,Medium,1,System C,"Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2017-08-17"", ""board_certification"": ""2019-07-25""}",4.7,"{""pediatric"": 8, ""adult"": 55, ""elderly"": 69}"
PROV00878,Healthcare Provider 878,Cardiology,LIC115861,24,64261,FL,Medium,1,Legacy,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2021-06-08"", ""board_certification"": ""2023-03-03""}",3.6,"{""pediatric"": 14, ""adult"": 38, ""elderly"": 98}"
PROV00879,Healthcare Provider 879,Family Practice,LIC963517,21,37453,NY,Large,0,Legacy,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2015-03-29"", ""board_certification"": ""2015-08-24""}",4.7,"{""pediatric"": 92, ""adult"": 39, ""elderly"": 44}"
PROV00880,Healthcare Provider 880,Neurology,LIC924142,4,50498,FL,Medium,0,System B,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2021-06-29"", ""board_certification"": ""2020-01-14""}",4.6,"{""pediatric"": 65, ""adult"": 78, ""elderly"": 91}"
PROV00881,Healthcare Provider 881,Family Practice,LIC940765,26,80423,FL,Small,1,System C,"Network2,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2015-09-20"", ""board_certification"": ""2015-07-10""}",3.7,"{""pediatric"": 45, ""adult"": 33, ""elderly"": 48}"
PROV00882,Healthcare Provider 882,Internal Medicine,LIC705507,19,26447,IL,Medium,0,System B,"Network4,Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-01-19"", ""board_certification"": ""2019-11-06""}",4.9,"{""pediatric"": 95, ""adult"": 64, ""elderly"": 20}"
PROV00883,Healthcare Provider 883,Orthopedics,LIC433735,24,61543,CA,Medium,1,Legacy,"Network3,Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2018-02-17"", ""board_certification"": ""2021-09-11""}",3.8,"{""pediatric"": 55, ""adult"": 84, ""elderly"": 99}"
PROV00884,Healthcare Provider 884,Neurology,LIC859860,23,38000,FL,Medium,1,System B,"Network3,Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Spanish","{""medical_license"": ""2019-10-12"", ""board_certification"": ""2018-09-24""}",4.8,"{""pediatric"": 19, ""adult"": 16, ""elderly"": 98}"
PROV00885,Healthcare Provider 885,Family Practice,LIC885428,9,27443,TX,Large,0,Legacy,"Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2018-09-30"", ""board_certification"": ""2016-07-21""}",4.2,"{""pediatric"": 75, ""adult"": 75, ""elderly"": 12}"
PROV00886,Healthcare Provider 886,Orthopedics,LIC923749,19,64604,TX,Medium,1,System A,"Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2018-11-06"", ""board_certification"": ""2019-12-05""}",3.7,"{""pediatric"": 76, ""adult"": 49, ""elderly"": 50}"
PROV00887,Healthcare Provider 887,Internal Medicine,LIC953635,14,67619,FL,Small,0,System B,"Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2017-07-20"", ""board_certification"": ""2022-04-27""}",4.4,"{""pediatric"": 72, ""adult"": 24, ""elderly"": 56}"
PROV00888,Healthcare Provider 888,Family Practice,LIC756578,13,68798,NY,Medium,0,System B,"Network2,Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2019-12-11"", ""board_certification"": ""2022-02-05""}",3.0,"{""pediatric"": 49, ""adult"": 23, ""elderly"": 23}"
PROV00889,Healthcare Provider 889,Pediatrics,LIC173079,11,41740,PA,Medium,1,System B,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2016-06-07"", ""board_certification"": ""2021-04-26""}",5.0,"{""pediatric"": 93, ""adult"": 22, ""elderly"": 63}"
PROV00890,Healthcare Provider 890,Family Practice,LIC633119,13,98241,IL,Medium,0,System C,"Network2,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Chinese","{""medical_license"": ""2022-11-30"", ""board_certification"": ""2018-01-27""}",3.8,"{""pediatric"": 29, ""adult"": 77, ""elderly"": 49}"
PROV00891,Healthcare Provider 891,Neurology,LIC681575,5,85351,CA,Medium,1,Legacy,"Network1,Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2017-06-16"", ""board_certification"": ""2019-07-25""}",3.7,"{""pediatric"": 13, ""adult"": 72, ""elderly"": 52}"
PROV00892,Healthcare Provider 892,Orthopedics,LIC294020,9,53262,TX,Medium,0,Legacy,"Network2,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2021-07-16"", ""board_certification"": ""2023-04-27""}",4.3,"{""pediatric"": 5, ""adult"": 44, ""elderly"": 50}"
PROV00893,Healthcare Provider 893,Family Practice,LIC759966,13,93816,FL,Small,1,Legacy,"Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2022-07-25"", ""board_certification"": ""2021-07-18""}",3.5,"{""pediatric"": 43, ""adult"": 6, ""elderly"": 55}"
PROV00894,Healthcare Provider 894,Internal Medicine,LIC390320,16,77592,CA,Small,0,System C,"Network2,Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2016-11-23"", ""board_certification"": ""2017-11-04""}",4.1,"{""pediatric"": 71, ""adult"": 36, ""elderly"": 11}"
PROV00895,Healthcare Provider 895,Neurology,LIC907827,8,27905,CA,Large,1,System A,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2016-06-20"", ""board_certification"": ""2018-12-10""}",4.4,"{""pediatric"": 54, ""adult"": 58, ""elderly"": 82}"
PROV00896,Healthcare Provider 896,Pediatrics,LIC814618,17,69300,FL,Small,1,Legacy,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2015-07-24"", ""board_certification"": ""2021-08-17""}",4.5,"{""pediatric"": 90, ""adult"": 98, ""elderly"": 8}"
PROV00897,Healthcare Provider 897,Internal Medicine,LIC979608,9,36924,NY,Small,0,System B,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2018-09-12"", ""board_certification"": ""2014-11-09""}",4.0,"{""pediatric"": 29, ""adult"": 58, ""elderly"": 51}"
PROV00898,Healthcare Provider 898,Family Practice,LIC309047,4,42963,CA,Medium,0,System C,"Network3,Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Spanish","{""medical_license"": ""2019-08-20"", ""board_certification"": ""2015-01-07""}",4.4,"{""pediatric"": 39, ""adult"": 33, ""elderly"": 48}"
PROV00899,Healthcare Provider 899,Cardiology,LIC720103,32,93482,NY,Small,0,System C,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Spanish","{""medical_license"": ""2022-11-11"", ""board_certification"": ""2015-10-06""}",4.6,"{""pediatric"": 43, ""adult"": 89, ""elderly"": 58}"
PROV00900,Healthcare Provider 900,Family Practice,LIC821167,19,34220,FL,Large,1,System B,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2023-01-15"", ""board_certification"": ""2022-05-27""}",3.2,"{""pediatric"": 40, ""adult"": 87, ""elderly"": 99}"
PROV00901,Healthcare Provider 901,Cardiology,LIC797621,13,28240,CA,Medium,1,Legacy,"Network1,Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Chinese","{""medical_license"": ""2018-01-01"", ""board_certification"": ""2017-05-06""}",3.5,"{""pediatric"": 61, ""adult"": 51, ""elderly"": 14}"
PROV00902,Healthcare Provider 902,Internal Medicine,LIC189460,17,61048,TX,Small,1,Legacy,"Network4,Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2020-11-19"", ""board_certification"": ""2019-11-10""}",3.3,"{""pediatric"": 32, ""adult"": 52, ""elderly"": 15}"
PROV00903,Healthcare Provider 903,Neurology,LIC778797,2,19854,IL,Large,1,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2020-09-24"", ""board_certification"": ""2016-11-14""}",3.5,"{""pediatric"": 10, ""adult"": 27, ""elderly"": 64}"
PROV00904,Healthcare Provider 904,Neurology,LIC482605,8,91638,IL,Small,1,System C,"Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2018-03-22"", ""board_certification"": ""2019-10-02""}",4.0,"{""pediatric"": 63, ""adult"": 64, ""elderly"": 47}"
PROV00905,Healthcare Provider 905,Internal Medicine,LIC795003,11,96173,CA,Medium,1,System C,"Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2023-08-24"", ""board_certification"": ""2020-10-10""}",3.1,"{""pediatric"": 27, ""adult"": 97, ""elderly"": 47}"
PROV00906,Healthcare Provider 906,Neurology,LIC768043,14,21025,TX,Medium,1,Legacy,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,Chinese","{""medical_license"": ""2016-10-25"", ""board_certification"": ""2020-07-25""}",3.4,"{""pediatric"": 17, ""adult"": 0, ""elderly"": 65}"
PROV00907,Healthcare Provider 907,Internal Medicine,LIC977742,14,74818,FL,Small,1,System A,"Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2015-06-30"", ""board_certification"": ""2020-11-10""}",3.9,"{""pediatric"": 28, ""adult"": 28, ""elderly"": 71}"
PROV00908,Healthcare Provider 908,Internal Medicine,LIC880751,8,65965,CA,Medium,1,System B,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2017-08-25"", ""board_certification"": ""2018-04-30""}",4.1,"{""pediatric"": 55, ""adult"": 98, ""elderly"": 44}"
PROV00909,Healthcare Provider 909,Internal Medicine,LIC978247,33,78860,CA,Medium,0,System C,"Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2021-06-07"", ""board_certification"": ""2015-01-21""}",3.1,"{""pediatric"": 8, ""adult"": 83, ""elderly"": 16}"
PROV00910,Healthcare Provider 910,Cardiology,LIC924470,23,17897,PA,Small,0,Legacy,"Network3,Network2,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2018-05-29"", ""board_certification"": ""2020-03-31""}",3.3,"{""pediatric"": 35, ""adult"": 12, ""elderly"": 38}"
PROV00911,Healthcare Provider 911,Pediatrics,LIC290732,20,51271,IL,Medium,1,Legacy,"Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,English","{""medical_license"": ""2021-08-23"", ""board_certification"": ""2021-06-26""}",5.0,"{""pediatric"": 14, ""adult"": 72, ""elderly"": 40}"
PROV00912,Healthcare Provider 912,Cardiology,LIC894203,20,89434,NY,Medium,0,System C,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Spanish","{""medical_license"": ""2018-09-16"", ""board_certification"": ""2015-03-24""}",3.8,"{""pediatric"": 52, ""adult"": 25, ""elderly"": 62}"
PROV00913,Healthcare Provider 913,Family Practice,LIC644283,28,87681,NY,Small,1,System A,"Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2017-08-31"", ""board_certification"": ""2020-01-17""}",4.1,"{""pediatric"": 87, ""adult"": 2, ""elderly"": 10}"
PROV00914,Healthcare Provider 914,Orthopedics,LIC644929,22,94766,TX,Large,1,System B,"Network4,Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Spanish","{""medical_license"": ""2020-04-24"", ""board_certification"": ""2015-08-01""}",4.3,"{""pediatric"": 53, ""adult"": 46, ""elderly"": 37}"
PROV00915,Healthcare Provider 915,Family Practice,LIC322310,30,55097,IL,Medium,1,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2023-01-04"", ""board_certification"": ""2014-11-27""}",3.3,"{""pediatric"": 99, ""adult"": 92, ""elderly"": 73}"
